,ERAIL Occurrence,model_type,LLM_Date,Date of occurrence,Date_Match,LLM_Time,Time of occurrence,Time_Match,LLM_Country,Country,Country_Match,LLM_AccidentType,Occurrence type,AccidentType_Match,LLM_RegulatoryBody,Reporting Body,RegulatoryBody_Match,LLM_ContributingFactor,"Direct cause description (including causal and contributing factors, excluding those of systemic nature)",ContributingFactors_Match,LLM_SystemicFactor,"Underlying and root causes description (i.e. systemic factors, if any)",SystemicFactors_Match
1233,PL-6065,gemini-2.5-pro,08/08/2019,08/08/2019,Match,23:18,23:18,Match,Poland,Poland,Match,Derailment,Train derailment,Mismatch,Państwowa Komisja Badania Wypadków Kolejowych,State Commission on Rail Accident Investigation,Mismatch,"Driver's decision to continue journey after an inconclusive inspection, Fracture of the axle journal, Inconsistencies in maintenance documentation regarding axle geometry, bearings, and NDT results, Installation of used locking washers, Material burnout on the axle journal surface from a high-temperature torch","The derailment of the loaded car no. 31 51 5496 893-9 (the fifth one in the draft) during the running of the train TME 464045 on the Budryk Ornontowice – Opole Elektrownia Czarnowasy line, as a result of a fatigue fracture of the axle pivot.",Mismatch,"Deficiencies in the maintenance process and documentation, Inadequate supplier auditing procedures","Underlying cause:_x000D_
A bad condition of the axle pivot of wheelset no. 5249978 caused by irregular undercut at the transition of the axle pivot in the axle collar, which lead to adverse concentration of stresses and in consequence initiated the fatigue fracture. _x000D_
_x000D_
Indirect causes:_x000D_
1.	An exceeded surface roughness value of wheelset axle pivots following machining, i.e. roughness with an average value of 2.8 µm (the area ground within the crater) to 8.7 µm (in the undercut area), which exceeds the permissible value._x000D_
2.	Improper repair of the wheelset axle where a wrong transition inconsistent with the WT-2 documentation was formed in the axle collar of the axle pivot._x000D_
3.	Inaccurate acceptance following the repair of wheelset no. 5249978 and placing it into service with a technical defect._x000D_
_x000D_
System causes:_x000D_
Undue supervision of the freight car maintenance by the entity responsibility for maintenance ECM.",Mismatch
1234,PL-6065,gpt-4o-mini,08/08/2019,08/08/2019,Match,23:18,23:18,Match,Poland,Poland,Match,Derailment of freight train,Train derailment,Mismatch,PKBWK,State Commission on Rail Accident Investigation,Mismatch,Failure to detect issue,"The derailment of the loaded car no. 31 51 5496 893-9 (the fifth one in the draft) during the running of the train TME 464045 on the Budryk Ornontowice – Opole Elektrownia Czarnowasy line, as a result of a fatigue fracture of the axle pivot.",Mismatch,"Inadequate inspection procedures, Inadequate training of personnel","Underlying cause:_x000D_
A bad condition of the axle pivot of wheelset no. 5249978 caused by irregular undercut at the transition of the axle pivot in the axle collar, which lead to adverse concentration of stresses and in consequence initiated the fatigue fracture. _x000D_
_x000D_
Indirect causes:_x000D_
1.	An exceeded surface roughness value of wheelset axle pivots following machining, i.e. roughness with an average value of 2.8 µm (the area ground within the crater) to 8.7 µm (in the undercut area), which exceeds the permissible value._x000D_
2.	Improper repair of the wheelset axle where a wrong transition inconsistent with the WT-2 documentation was formed in the axle collar of the axle pivot._x000D_
3.	Inaccurate acceptance following the repair of wheelset no. 5249978 and placing it into service with a technical defect._x000D_
_x000D_
System causes:_x000D_
Undue supervision of the freight car maintenance by the entity responsibility for maintenance ECM.",Mismatch
1235,PL-6065,gpt-4o-mini,08/08/2019,08/08/2019,Match,23:18,23:18,Match,Poland,Poland,Match,Derailment,Train derailment,Mismatch,PKBWK,State Commission on Rail Accident Investigation,Mismatch,Inadequate inspection,"The derailment of the loaded car no. 31 51 5496 893-9 (the fifth one in the draft) during the running of the train TME 464045 on the Budryk Ornontowice – Opole Elektrownia Czarnowasy line, as a result of a fatigue fracture of the axle pivot.",Mismatch,Operational oversight,"Underlying cause:_x000D_
A bad condition of the axle pivot of wheelset no. 5249978 caused by irregular undercut at the transition of the axle pivot in the axle collar, which lead to adverse concentration of stresses and in consequence initiated the fatigue fracture. _x000D_
_x000D_
Indirect causes:_x000D_
1.	An exceeded surface roughness value of wheelset axle pivots following machining, i.e. roughness with an average value of 2.8 µm (the area ground within the crater) to 8.7 µm (in the undercut area), which exceeds the permissible value._x000D_
2.	Improper repair of the wheelset axle where a wrong transition inconsistent with the WT-2 documentation was formed in the axle collar of the axle pivot._x000D_
3.	Inaccurate acceptance following the repair of wheelset no. 5249978 and placing it into service with a technical defect._x000D_
_x000D_
System causes:_x000D_
Undue supervision of the freight car maintenance by the entity responsibility for maintenance ECM.",Mismatch
1236,PL-6122,gemini-2.5-pro,28/10/2019,28/10/2019,Match,12:55,12:55,Match,Poland,Poland,Match,Fatal accident involving a person on the line,Accident to persons caused by RS in motion,Mismatch,Państwowa Komisja Badania Wypadków Kolejowych,State Commission on Rail Accident Investigation,Mismatch,"Improper cooperation between work managers and the traffic controller, Lack of supervision over the security of work sites, Non-compliance with OHS regulations, Non-compliance with temporary work regulations",,ERAIL_Data_Missing,"Deficiencies in contractor's safety management system, Inadequate procedures by infrastructure manager for planned works, Ineffective carrier supervision of on-board recorders",,ERAIL_Data_Missing
1237,PL-6122,gemini-2.5-pro,28/10/2019,28/10/2019,Match,12:55,12:55,Match,Poland,Poland,Match,Serious railway accident category A35,Accident to persons caused by RS in motion,Mismatch,Państwowa Komisja Badania Wypadków Kolejowych,State Commission on Rail Accident Investigation,Mismatch,"Incorrect order number in the site handover protocol, Lack of audible signal recorder on locomotive, Lack of track monitoring system in locomotive cabin, Worker entering the inter-track space of an active line",,ERAIL_Data_Missing,"Inadequate supervision of work sites, Ineffective supervision of on-board recorders by the carrier, Insufficient adherence to health and safety regulations, Lack of temporary regulations for planned works, Non-adherence to temporary work regulations",,ERAIL_Data_Missing
1238,PL-6122,gpt-4o-mini,28/10/2019,28/10/2019,Match,12:55,12:55,Match,Poland,Poland,Match,Collision with geodetic operator,Accident to persons caused by RS in motion,Mismatch,State Commission on Railway Accident Investigation,State Commission on Rail Accident Investigation,Mismatch,Technical condition of the railway works,,ERAIL_Data_Missing,Operational oversight,,ERAIL_Data_Missing
1239,PL-6122,gpt-4o-mini,28/10/2019,28/10/2019,Match,12:55,12:55,Match,Polska,Poland,Mismatch,Potrącenie operatora nastawów geodezyjnych,Accident to persons caused by RS in motion,Mismatch,Państwowa Komisja Badania Wypadków Kolejowych,State Commission on Rail Accident Investigation,Mismatch,Niedostateczne nadzór nad rejestratorami,,ERAIL_Data_Missing,Procedury zarządzania bezpieczeństwem,,ERAIL_Data_Missing
1240,PL-6168,gemini-2.5-pro,11/01/2020,11/01/2020,Match,04:35,04:35,Match,Poland,Poland,Match,Serious accident category A23,Accident to persons caused by RS in motion,Mismatch,Państwowa Komisja Badania Wypadków Kolejowych,State Commission on Rail Accident Investigation,Mismatch,Insufficient professional qualifications of the train manager,,ERAIL_Data_Missing,"Failure to act on identified risks regarding personnel qualifications, Improper supervision over the implementation of personnel competence procedures",,ERAIL_Data_Missing
1241,PL-6168,gemini-2.5-pro,11/01/2020,11/01/2020,Match,04:35,04:35,Match,Poland,Poland,Match,Poważny wypadek kategorii A23,Accident to persons caused by RS in motion,Mismatch,Państwowa Komisja Badania Wypadków Kolejowych,State Commission on Rail Accident Investigation,Mismatch,"Driver's lack of sufficient observation of the track ahead, Incorrect or no commands issued by the train manager, Insufficient professional qualifications of the train manager",,ERAIL_Data_Missing,"Flawed Safety Management System procedures (P-04, P-12, P-17), Improper supervision over procedure implementation",,ERAIL_Data_Missing
1242,PL-6168,gpt-4o-mini,11/01/2020,11/01/2020,Match,04:35,04:35,Match,Poland,Poland,Match,Serious Railway Accident,Accident to persons caused by RS in motion,Mismatch,Państwowa Komisja Badania Wypadków Kolejowych,State Commission on Rail Accident Investigation,Mismatch,"Inadequate staff qualifications, Invalid technical certificate",,ERAIL_Data_Missing,Insufficient safety management,,ERAIL_Data_Missing
1243,PL-6168,gpt-4o-mini,11/01/2020,11/01/2020,Match,04:35,04:35,Match,Poland,Poland,Match,Serious Railway Accident,Accident to persons caused by RS in motion,Mismatch,State Commission for Railway Accident Investigation,State Commission on Rail Accident Investigation,Mismatch,"Lack of Qualifications, Missing Required Documentation",,ERAIL_Data_Missing,Ineffective Management of Competencies,,ERAIL_Data_Missing
1244,PL-6208,gemini-2.5-pro,17/02/2020,17/02/2020,Match,19:34,19:33,Mismatch,Poland,Poland,Match,Collision with a road vehicle (Category B21),Level crossing accident,Mismatch,Państwowa Komisja Badania Wypadków Kolejowych,State Commission on Rail Accident Investigation,Mismatch,"Limited visibility due to vegetation, a fence, and an advertising banner, Uneven road surface at crossing approach hindering vehicle passage","The driving of the truck with a trailer onto the railway crossing immediately in front of the approaching passenger train no. 77486/7, which resulted in the rail vehicle driving onto that road",Mismatch,"Failure by road manager to implement safety recommendations from annual inspections, Ineffective safety management process between the railway infrastructure manager and the road manager","Underlying cause:_x000D_
Failure of the road vehicle driver to exercise special caution and to make sure there is no train approaching, when arriving at the railway crossing.  _x000D_
_x000D_
Indirect cause:_x000D_
The truck driver did not comply with the B20 “STOP” and G-3 signs or P-12 and P-16 road surface markings before driving onto the railway crossing. _x000D_
_x000D_
System cause:_x000D_
The failure of the railway infrastructure manager to implement effective corrective and preventive measures as part of the safety management system (SMS) in cooperation with the road manager following the occurrence of four accidents at the analysed railway crossing in 2012-2020, in the view of incorrect access road gradients on both sides of the railway crossing and lack of the required visibility of the railway crossing from the access road on the right-hand side of the railway crossing.",Mismatch
